feature,valor,abs_valor
CO_MUNICIPIO_PROVA_3305109,-0.0844345678793904,0.0844345678793904
NO_MUNICIPIO_PROVA_Três Rios,0.08430325730752483,0.08430325730752483
CO_MUNICIPIO_PROVA_3306008,0.08430325730752483,0.08430325730752483
TP_FAIXA_ETARIA_12.0,-0.08350373415826728,0.08350373415826728
NO_MUNICIPIO_ESC_Varre-Sai,-0.0832638979831602,0.0832638979831602
CO_MUNICIPIO_ESC_3306156.0,-0.0832638979831602,0.0832638979831602
CO_MUNICIPIO_ESC_3300951.0,-0.08282941339746859,0.08282941339746859
NO_MUNICIPIO_ESC_Comendador Levy Gasparian,-0.08282941339746859,0.08282941339746859
Q001_H,-0.08211178198160558,0.08211178198160558
Q021_A,0.08142118597441723,0.08142118597441723
Q010_B,0.08124456805353478,0.08124456805353478
CO_MUNICIPIO_ESC_3302205.0,-0.08101470403510777,0.08101470403510777
NO_MUNICIPIO_ESC_Itaperuna,-0.08101470403510777,0.08101470403510777
CO_MUNICIPIO_PROVA_3300209,0.08057594978667747,0.08057594978667747
NO_MUNICIPIO_PROVA_Araruama,0.08057594978667747,0.08057594978667747
NO_MUNICIPIO_PROVA_Petrópolis,0.07812994264761453,0.07812994264761453
CO_MUNICIPIO_PROVA_3303906,0.07812994264761453,0.07812994264761453
CO_MUNICIPIO_ESC_5003207.0,0.07752875097418756,0.07752875097418756
SG_UF_ESC_MS,0.07752875097418756,0.07752875097418756
CO_UF_ESC_50.0,0.07752875097418756,0.07752875097418756
NO_MUNICIPIO_ESC_Corumbá,0.07752875097418756,0.07752875097418756
TP_NACIONALIDADE_1.0,-0.07744837185685483,0.07744837185685483
TP_COR_RACA_4.0,0.07726294625895958,0.07726294625895958
TP_LOCALIZACAO_ESC_2.0,-0.07603461837550343,0.07603461837550343
CO_MUNICIPIO_PROVA_3304557,0.07602000085963033,0.07602000085963033
NO_MUNICIPIO_PROVA_Rio de Janeiro,0.07602000085963033,0.07602000085963033
Q010_C,0.07590649764745737,0.07590649764745737
CO_MUNICIPIO_PROVA_3303302,0.07578520063647719,0.07578520063647719
NO_MUNICIPIO_PROVA_Niterói,0.07578520063647719,0.07578520063647719
Q003_F,-0.0745674696558153,0.0745674696558153
TP_FAIXA_ETARIA_10.0,0.07455787299253909,0.07455787299253909
Q016_B,-0.07450144093141357,0.07450144093141357
NO_MUNICIPIO_ESC_Santa Rita de Jacutinga,0.07446649775059926,0.07446649775059926
CO_MUNICIPIO_ESC_3159308.0,0.07446649775059926,0.07446649775059926
TP_SIT_FUNC_ESC_1.0,0.07386890542445065,0.07386890542445065
NO_MUNICIPIO_ESC_Miracema,-0.0732558122269828,0.0732558122269828
CO_MUNICIPIO_ESC_3303005.0,-0.0732558122269828,0.0732558122269828
Q005_3.0,-0.07206773179735593,0.07206773179735593
Q017_D,-0.07196534815462846,0.07196534815462846
NO_MUNICIPIO_PROVA_Iguaba Grande,-0.07167426150190485,0.07167426150190485
CO_MUNICIPIO_PROVA_3301876,-0.07167426150190485,0.07167426150190485
CO_MUNICIPIO_ESC_3300506.0,0.07123034843394356,0.07123034843394356
NO_MUNICIPIO_ESC_Bom Jardim,0.07123034843394356,0.07123034843394356
Q007_C,0.07078069307727894,0.07078069307727894
CO_MUNICIPIO_ESC_3306206.0,0.0693208732508447,0.0693208732508447
NO_MUNICIPIO_ESC_Vassouras,0.0693208732508447,0.0693208732508447
NO_MUNICIPIO_ESC_João Pessoa,-0.06827734787950232,0.06827734787950232
CO_UF_ESC_25.0,-0.06827734787950232,0.06827734787950232
CO_MUNICIPIO_ESC_2507507.0,-0.06827734787950232,0.06827734787950232
SG_UF_ESC_PB,-0.06827734787950232,0.06827734787950232
NO_MUNICIPIO_PROVA_Guapimirim,-0.0671893533852244,0.0671893533852244
CO_MUNICIPIO_PROVA_3301850,-0.0671893533852244,0.0671893533852244
Q003_E,0.06691241816022046,0.06691241816022046
Q005_2.0,0.06636943166542696,0.06636943166542696
Q008_C,0.06295222846239194,0.06295222846239194
TP_ST_CONCLUSAO_2.0,-0.06271907367117036,0.06271907367117036
TP_ESCOLA_3.0,0.0623318816221466,0.0623318816221466
Q004_D,0.0623241119970723,0.0623241119970723
NO_MUNICIPIO_ESC_Iguaba Grande,-0.061629274375377054,0.061629274375377054
CO_MUNICIPIO_ESC_3301876.0,-0.061629274375377054,0.061629274375377054
CO_MUNICIPIO_ESC_3200508.0,-0.05923106042975182,0.05923106042975182
NO_MUNICIPIO_ESC_Apiacá,-0.05923106042975182,0.05923106042975182
CO_MUNICIPIO_PROVA_3302403,0.05911993544896609,0.05911993544896609
NO_MUNICIPIO_PROVA_Macaé,0.05911993544896609,0.05911993544896609
Q011_B,-0.05796282887942667,0.05796282887942667
NO_MUNICIPIO_ESC_São João de Meriti,0.05780545137793696,0.05780545137793696
CO_MUNICIPIO_ESC_3305109.0,0.05780545137793696,0.05780545137793696
CO_MUNICIPIO_ESC_3303609.0,0.057795350156503944,0.057795350156503944
NO_MUNICIPIO_ESC_Paracambi,0.057795350156503944,0.057795350156503944
CO_MUNICIPIO_PROVA_3303500,-0.057192511850225,0.057192511850225
NO_MUNICIPIO_PROVA_Nova Iguaçu,-0.057192511850225,0.057192511850225
Q001_E,0.05632210498650112,0.05632210498650112
CO_MUNICIPIO_ESC_3302809.0,-0.05394427672128352,0.05394427672128352
NO_MUNICIPIO_ESC_Mendes,-0.05394427672128352,0.05394427672128352
Q021_B,-0.05218626810796457,0.05218626810796457
Q017_B,-0.05123977295286424,0.05123977295286424
Q007_A,-0.05094384955598631,0.05094384955598631
Q004_C,0.04956929011305336,0.04956929011305336
CO_MUNICIPIO_PROVA_3300803,-0.049281112238911615,0.049281112238911615
NO_MUNICIPIO_PROVA_Cachoeiras de Macacu,-0.049281112238911615,0.049281112238911615
Q005_15.0,-0.04892650307924679,0.04892650307924679
Q015_B,0.04809291063170641,0.04809291063170641
Q003_C,0.04792426117081576,0.04792426117081576
CO_MUNICIPIO_ESC_3302502.0,0.0477856195105728,0.0477856195105728
NO_MUNICIPIO_ESC_Magé,0.0477856195105728,0.0477856195105728
NO_MUNICIPIO_ESC_São Gonçalo,0.0476004476333594,0.0476004476333594
CO_MUNICIPIO_ESC_3304904.0,0.0476004476333594,0.0476004476333594
Q004_E,0.04691849908506961,0.04691849908506961
NO_MUNICIPIO_ESC_São José dos Campos,0.04691123045702734,0.04691123045702734
CO_MUNICIPIO_ESC_3549904.0,0.04691123045702734,0.04691123045702734
Q018_B,0.04658490113380797,0.04658490113380797
CO_MUNICIPIO_ESC_3301702.0,0.04623137507553072,0.04623137507553072
NO_MUNICIPIO_ESC_Duque de Caxias,0.04623137507553072,0.04623137507553072
NO_MUNICIPIO_ESC_Mangaratiba,-0.04529110890687811,0.04529110890687811
CO_MUNICIPIO_ESC_3302601.0,-0.04529110890687811,0.04529110890687811
Q013_C,0.044863826856733374,0.044863826856733374
NO_MUNICIPIO_ESC_Barra do Piraí,-0.044505969140424324,0.044505969140424324
CO_MUNICIPIO_ESC_3300308.0,-0.044505969140424324,0.044505969140424324
CO_UF_ESC_41.0,-0.04441116495604634,0.04441116495604634
SG_UF_ESC_PR,-0.04441116495604634,0.04441116495604634
NO_MUNICIPIO_ESC_Boa Vista da Aparecida,-0.04441116495604634,0.04441116495604634
CO_MUNICIPIO_ESC_4103057.0,-0.04441116495604634,0.04441116495604634
Q002_C,-0.043157916373513946,0.043157916373513946
NO_MUNICIPIO_PROVA_Rio Bonito,-0.04237535453703039,0.04237535453703039
CO_MUNICIPIO_PROVA_3304300,-0.04237535453703039,0.04237535453703039
Q019_B,0.04208839567593387,0.04208839567593387
CO_MUNICIPIO_ESC_3550308.0,-0.04054261806647132,0.04054261806647132
NO_MUNICIPIO_ESC_São Paulo,-0.04054261806647132,0.04054261806647132
NO_MUNICIPIO_ESC_Urutaí,0.03795240401705912,0.03795240401705912
CO_MUNICIPIO_ESC_5221809.0,0.03795240401705912,0.03795240401705912
NO_MUNICIPIO_ESC_São Sebastião do Alto,-0.03738747204857254,0.03738747204857254
CO_MUNICIPIO_ESC_3305307.0,-0.03738747204857254,0.03738747204857254
NO_MUNICIPIO_ESC_Santo Antônio de Pádua,0.03734262558628965,0.03734262558628965
CO_MUNICIPIO_ESC_3304706.0,0.03734262558628965,0.03734262558628965
Q004_B,-0.03723221018817898,0.03723221018817898
Q020_B,0.03681217134071834,0.03681217134071834
Q001_C,-0.03646804146291879,0.03646804146291879
TP_SIT_FUNC_ESC_4.0,-0.03576952051759973,0.03576952051759973
NO_MUNICIPIO_ESC_Valença,0.03487976776215238,0.03487976776215238
CO_MUNICIPIO_ESC_3306107.0,0.03487976776215238,0.03487976776215238
CO_MUNICIPIO_PROVA_3304904,-0.03441023347253207,0.03441023347253207
NO_MUNICIPIO_PROVA_São Gonçalo,-0.03441023347253207,0.03441023347253207
CO_MUNICIPIO_ESC_3300704.0,0.03355951674709765,0.03355951674709765
NO_MUNICIPIO_ESC_Cabo Frio,0.03355951674709765,0.03355951674709765
Q007_D,0.032792762595035496,0.032792762595035496
CO_MUNICIPIO_ESC_3136702.0,0.031654516753753026,0.031654516753753026
NO_MUNICIPIO_ESC_Juiz de Fora,0.031654516753753026,0.031654516753753026
CO_MUNICIPIO_PROVA_3303708,-0.030469694056344546,0.030469694056344546
NO_MUNICIPIO_PROVA_Paraíba do Sul,-0.030469694056344546,0.030469694056344546
NO_MUNICIPIO_PROVA_Magé,0.030180196319397893,0.030180196319397893
CO_MUNICIPIO_PROVA_3302502,0.030180196319397893,0.030180196319397893
CO_MUNICIPIO_PROVA_3304805,-0.029894107574640057,0.029894107574640057
NO_MUNICIPIO_PROVA_São Fidélis,-0.029894107574640057,0.029894107574640057
TP_COR_RACA_3.0,-0.029064939597951485,0.029064939597951485
CO_MUNICIPIO_ESC_3107208.0,-0.02836964545558687,0.02836964545558687
NO_MUNICIPIO_ESC_Bocaina de Minas,-0.02836964545558687,0.02836964545558687
NO_MUNICIPIO_PROVA_Paraty,-0.02759160828666229,0.02759160828666229
CO_MUNICIPIO_PROVA_3303807,-0.02759160828666229,0.02759160828666229
Q009_B,0.02729983674437914,0.02729983674437914
CO_MUNICIPIO_ESC_3300159.0,-0.026708847437332435,0.026708847437332435
NO_MUNICIPIO_ESC_Aperibé,-0.026708847437332435,0.026708847437332435
Q003_A,-0.025747382534325073,0.025747382534325073
NO_MUNICIPIO_ESC_Bom Jesus do Norte,-0.024195756300403024,0.024195756300403024
CO_MUNICIPIO_ESC_3201100.0,-0.024195756300403024,0.024195756300403024
Q010_D,-0.023938137177637226,0.023938137177637226
TP_ANO_CONCLUIU_5.0,-0.02381368087935475,0.02381368087935475
Q002_D,0.02341135627526605,0.02341135627526605
Q007_B,-0.023394688252056015,0.023394688252056015
CO_MUNICIPIO_ESC_3146701.0,-0.022958393617391836,0.022958393617391836
NO_MUNICIPIO_ESC_Palma,-0.022958393617391836,0.022958393617391836
NO_MUNICIPIO_ESC_Cambuci,-0.02253699284840348,0.02253699284840348
CO_MUNICIPIO_ESC_3300902.0,-0.02253699284840348,0.02253699284840348
NO_MUNICIPIO_PROVA_Vassouras,-0.019085018611080373,0.019085018611080373
CO_MUNICIPIO_PROVA_3306206,-0.019085018611080373,0.019085018611080373
Q017_C,-0.01862471716493216,0.01862471716493216
NO_MUNICIPIO_ESC_Teresópolis,0.01817038957589047,0.01817038957589047
CO_MUNICIPIO_ESC_3305802.0,0.01817038957589047,0.01817038957589047
NO_MUNICIPIO_ESC_Nilópolis,-0.01812992263968714,0.01812992263968714
CO_MUNICIPIO_ESC_3303203.0,-0.01812992263968714,0.01812992263968714
NO_MUNICIPIO_ESC_Maricá,0.017565652536056978,0.017565652536056978
CO_MUNICIPIO_ESC_3302700.0,0.017565652536056978,0.017565652536056978
Q018_A,-0.017349983267268856,0.017349983267268856
Q010_A,0.017330944929585434,0.017330944929585434
NO_MUNICIPIO_ESC_Campos dos Goytacazes,-0.015702998601353876,0.015702998601353876
CO_MUNICIPIO_ESC_3301009.0,-0.015702998601353876,0.015702998601353876
CO_MUNICIPIO_PROVA_3300100,0.015507152087577894,0.015507152087577894
NO_MUNICIPIO_PROVA_Angra dos Reis,0.015507152087577894,0.015507152087577894
Q023_B,0.015221067086447077,0.015221067086447077
CO_MUNICIPIO_PROVA_3303609,-0.014884498264362847,0.014884498264362847
NO_MUNICIPIO_PROVA_Paracambi,-0.014884498264362847,0.014884498264362847
Q019_C,0.014438498616534554,0.014438498616534554
Q023_A,0.01401385077702057,0.01401385077702057
NO_MUNICIPIO_PROVA_Miguel Pereira,0.012483017412945089,0.012483017412945089
CO_MUNICIPIO_PROVA_3302908,0.012483017412945089,0.012483017412945089
CO_UF_ESC_29.0,-0.012030185660488604,0.012030185660488604
NO_MUNICIPIO_ESC_Santo Antônio de Jesus,-0.012030185660488604,0.012030185660488604
SG_UF_ESC_BA,-0.012030185660488604,0.012030185660488604
CO_MUNICIPIO_ESC_2928703.0,-0.012030185660488604,0.012030185660488604
Q011_A,-0.01124286576067292,0.01124286576067292
Q006_G,-0.011018516371375908,0.011018516371375908
NO_MUNICIPIO_PROVA_Nilópolis,0.010565085680489,0.010565085680489
CO_MUNICIPIO_PROVA_3303203,0.010565085680489,0.010565085680489
NO_MUNICIPIO_ESC_Santa Maria Madalena,-0.010171761776972068,0.010171761776972068
CO_MUNICIPIO_ESC_3304607.0,-0.010171761776972068,0.010171761776972068
NO_MUNICIPIO_ESC_Rio das Ostras,0.009688707735991182,0.009688707735991182
CO_MUNICIPIO_ESC_3304524.0,0.009688707735991182,0.009688707735991182
Q001_D,-0.00866617503697225,0.00866617503697225
Q012_C,-0.00821780768975045,0.00821780768975045
Q020_A,-0.007577253478896225,0.007577253478896225
Q005_9.0,-0.0071892029748985104,0.0071892029748985104
CO_MUNICIPIO_ESC_1504604.0,-0.006834311695367135,0.006834311695367135
CO_UF_ESC_15.0,-0.006834311695367135,0.006834311695367135
NO_MUNICIPIO_ESC_Mocajuba,-0.006834311695367135,0.006834311695367135
SG_UF_ESC_PA,-0.006834311695367135,0.006834311695367135
Q009_D,-0.006224913645875186,0.006224913645875186
Q006_H,0.005111995228619377,0.005111995228619377
Q004_A,0.002872482786858598,0.002872482786858598
Q009_C,0.0026995973825597957,0.0026995973825597957
CO_MUNICIPIO_PROVA_3301009,-0.0021350796962286036,0.0021350796962286036
NO_MUNICIPIO_PROVA_Campos dos Goytacazes,-0.0021350796962286036,0.0021350796962286036
TP_FAIXA_ETARIA_11.0,7.394991124273992e-06,7.394991124273992e-06
